Filename,Filename Number,Author,Date,Month,Year,Author Color
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2,Scott Alexander-Bown,2015-06-26T15:50:40Z,06,2015,1
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,10,Scott Alexander-Bown,2015-06-26T15:50:40Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4,Scott Alexander-Bown,2015-06-26T15:50:40Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Scott Alexander-Bown,2015-06-26T15:50:40Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,0,Scott Alexander-Bown,2015-06-26T15:50:40Z,06,2015,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,Scott Alexander-Bown,2015-06-26T15:50:40Z,06,2015,1
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,11,Matthew Rollings,2015-06-26T14:41:45Z,06,2015,0
app/src/main/java/com/scottyab/rootchecker/Const.java,12,Matthew Rollings,2015-06-26T14:32:45Z,06,2015,0
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,13,Matthew Rollings,2015-06-26T14:32:45Z,06,2015,0
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,11,Matthew Rollings,2015-06-26T14:32:45Z,06,2015,0
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,13,Scott Alexander-Bown,2015-06-19T17:21:37Z,06,2015,1
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,11,Scott Alexander-Bown,2015-06-19T17:21:37Z,06,2015,1
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,14,Scott Alexander-Bown,2015-06-19T17:21:37Z,06,2015,1
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,11,Scott Alexander-Bown,2015-06-19T17:20:07Z,06,2015,1
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,14,Matthew Rollings,2015-06-19T11:06:02Z,06,2015,0
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,13,Matthew Rollings,2015-06-19T10:09:22Z,06,2015,0
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,11,Matthew Rollings,2015-06-19T10:09:22Z,06,2015,0
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,14,Matthew Rollings,2015-06-19T10:09:22Z,06,2015,0
app/src/androidTest/java/com/scottyab/rootchecker/ApplicationTest.java,15,Scott Alexander-Bown,2015-06-19T09:05:10Z,06,2015,1
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,13,Scott Alexander-Bown,2015-06-19T09:05:10Z,06,2015,1
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,11,Scott Alexander-Bown,2015-06-19T09:05:10Z,06,2015,1
app/src/main/java/com/scottyab/rootchecker/util/QLog.java,16,Scott Alexander-Bown,2015-06-19T09:05:10Z,06,2015,1
